,HAZMAT,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO,Actual,Predicted,Error,Absolute Error
175,1,0,2,59.66666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,162.21666666666667,164.33211816548655,-2.11545149881988,2.11545149881988
245,0,0,0,49.5,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061,22.633333333333333,41.56045491170307,-18.927121578369736,18.927121578369736
802,0,0,2,24.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,199.46666666666667,145.07114081933932,54.39552584732735,54.39552584732735
913,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,330.53333333333336,389.0843187469004,-58.55098541356705,58.55098541356705
730,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,136.8,124.20192715469553,12.598072845304486,12.598072845304486
918,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,309.8333333333333,389.0843187469004,-79.2509854135671,79.2509854135671
154,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,39.5,69.81836037570277,-30.318360375702767,30.318360375702767
287,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,68.25,71.42759901304937,-3.177599013049374,3.177599013049374
583,1,0,0,31.83333333333333,48.410833333333336,174,2,0.8571428571428571,0.875,132.46666666666667,122.23895356002863,10.227713106638035,10.227713106638035
569,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,140.81666666666666,148.35731941822806,-7.540652751561396,7.540652751561396
872,0,0,2,38.833333333333336,48.410833333333336,174,2,0.8571428571428571,0.875,332.1166666666667,295.02878370329347,37.087882963373204,37.087882963373204
17,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,93.5,102.41191191401538,-8.911911914015377,8.911911914015377
127,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,162.6,132.6047716360624,29.9952283639376,29.9952283639376
322,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,288.1333333333333,293.1492898301972,-5.015956496863851,5.015956496863851
255,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,26.416666666666668,45.45897683926471,-19.04231017259804,19.04231017259804
636,0,0,2,41.11666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,18.3,39.529237174429944,-21.229237174429944,21.229237174429944
935,0,0,0,181.41666666666663,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,201.25,212.15562447368748,-10.905624473687482,10.905624473687482
190,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,106.98333333333332,90.1348373467712,16.848495986562114,16.848495986562114
115,0,1,0,36.35,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,21.883333333333333,34.87532583413606,-12.99199250080273,12.99199250080273
596,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,103.86666666666666,117.22190623506889,-13.355239568402226,13.355239568402226
180,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,100.45,103.01388430403125,-2.563884304031248,2.563884304031248
301,0,0,2,36.083333333333336,36.58333333333333,108,1,1.0,1.0,20.433333333333334,20.941944678612465,-0.5086113452791317,0.5086113452791317
735,0,0,2,87.5,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,118.78333333333332,132.43227036018715,-13.64893702685383,13.64893702685383
797,0,0,2,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,120.66666666666669,118.11567163647985,2.55099503018684,2.55099503018684
865,0,0,2,127.78333333333332,85.79722222222222,12,1,1.0,1.0,195.5,209.9230067487055,-14.42300674870549,14.42300674870549
743,1,0,2,22.8,29.420617283950616,2088,1,1.0,1.0,21.45,75.72799279207052,-54.27799279207052,54.27799279207052
679,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,98.05,116.90808541086058,-18.858085410860582,18.858085410860582
517,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,91.11666666666666,40.43885974483032,50.67780692183634,50.67780692183634
954,0,0,2,254.5,123.32713963963964,2937,4,0.0967741935483871,0.0472972972972973,187.6833333333333,219.9500459517072,-32.2667126183739,32.2667126183739
45,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,171.95,93.40886410460962,78.54113589539037,78.54113589539037
880,0,1,2,24.9,22.48888888888889,10,1,1.0,1.0,130.91666666666666,128.73581283203094,2.1808538346357125,2.1808538346357125
157,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,161.48333333333332,69.81836037570277,91.66497295763055,91.66497295763055
720,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,17.5,47.18062673675567,-29.68062673675567,29.68062673675567
171,0,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,84.5,113.47816519869575,-28.97816519869575,28.97816519869575
16,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,93.7,102.41191191401538,-8.711911914015374,8.711911914015374
511,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,105.21666666666668,137.99677754973462,-32.780110883067934,32.780110883067934
48,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,103.51666666666668,93.40886410460962,10.10780256205706,10.10780256205706
941,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,68.51666666666667,84.0792595195264,-15.562592852859737,15.562592852859737
814,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.1,173.53940253337072,-104.43940253337072,104.43940253337072
515,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,178.0,212.0212256004463,-34.021225600446286,34.021225600446286
664,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,124.43333333333334,118.91213398953023,5.521199343803104,5.521199343803104
480,0,0,2,27.566666666666663,29.420617283950616,2088,1,1.0,1.0,77.11666666666666,83.34073700862326,-6.224070341956605,6.224070341956605
283,0,1,2,38.41666666666666,36.58333333333333,108,1,1.0,1.0,29.133333333333333,34.439575353014675,-5.306242019681342,5.306242019681342
696,0,0,2,85.0,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,118.28333333333332,110.12314908592037,8.160184247412943,8.160184247412943
633,1,0,2,33.1,29.420617283950616,2088,1,1.0,1.0,158.48333333333332,170.75477646200974,-12.271443128676424,12.271443128676424
225,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,23.666666666666668,27.50405083756999,-3.8373841709033236,3.8373841709033236
26,0,0,0,32.666666666666664,29.420617283950616,2088,1,1.0,1.0,122.71666666666668,143.8050223275386,-21.088355660871926,21.088355660871926
758,0,0,2,19.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,514.5666666666667,324.38210674019416,190.18455992647256,190.18455992647256
437,0,0,2,35.25,29.420617283950616,2088,1,1.0,1.0,174.85,147.05110940456368,27.79889059543632,27.79889059543632
922,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,276.3,389.0843187469004,-112.7843187469004,112.7843187469004
364,0,0,2,98.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,92.46666666666668,146.98007105680853,-54.513404390141844,54.513404390141844
229,0,0,0,97.35,117.2535460992908,1325,1,1.0,1.0,106.75,119.94112083833141,-13.191120838331415,13.191120838331415
37,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,78.4,107.69364259948456,-29.293642599484556,29.293642599484556
936,0,0,0,120.21666666666668,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,213.0833333333333,279.82543775756,-66.74210442422671,66.74210442422671
374,1,0,0,43.583333333333336,29.420617283950616,2088,1,1.0,1.0,290.6666666666667,282.7781741738207,7.888492492846012,7.888492492846012
469,0,0,2,44.0,48.410833333333336,174,2,0.8571428571428571,0.875,131.05,150.92896981462718,-19.87896981462717,19.87896981462717
938,0,0,2,36.7,29.420617283950616,2088,1,1.0,1.0,108.33333333333331,115.14367385508933,-6.810340521756018,6.810340521756018
824,0,0,2,74.1,98.04411764705884,49,1,1.0,1.0,182.21666666666667,175.08191433926766,7.134752327399013,7.134752327399013
703,1,0,2,73.6,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,160.26666666666668,92.36714980072783,67.89951686593885,67.89951686593885
194,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,35.86666666666667,63.11705884610571,-27.25039217943904,27.25039217943904
827,0,0,2,156.56666666666666,117.2535460992908,1325,1,1.0,1.0,334.1,345.4505957872989,-11.350595787298857,11.350595787298857
837,0,0,2,24.83333333333333,29.420617283950616,2088,1,1.0,1.0,58.41666666666666,36.16274017203476,22.253926494631898,22.253926494631898
503,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,104.63333333333334,137.99677754973462,-33.36344421640128,33.36344421640128
940,0,0,0,35.0,48.410833333333336,174,2,0.8571428571428571,0.875,69.9,77.69775741105781,-7.797757411057802,7.797757411057802
914,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,321.46666666666664,389.0843187469004,-67.61765208023377,67.61765208023377
579,0,0,0,107.16666666666669,117.2535460992908,1325,1,1.0,1.0,74.48333333333333,90.53915739911714,-16.05582406578381,16.05582406578381
939,0,0,2,154.2,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,169.16666666666666,226.5106664454427,-57.34399977877604,57.34399977877604
162,0,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,46.46666666666667,45.93472003129213,0.5319466353745383,0.5319466353745383
680,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,102.6,116.90808541086058,-14.308085410860585,14.308085410860585
152,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,39.8,69.81836037570277,-30.01836037570277,30.01836037570277
689,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,62.1,67.1436383881499,-5.043638388149894,5.043638388149894
678,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,99.3,116.90808541086058,-17.608085410860582,17.608085410860582
731,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,65.81666666666666,124.20192715469553,-58.38526048802886,58.38526048802886
111,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,25.6,30.51157277489939,-4.911572774899387,4.911572774899387
226,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,26.316666666666663,27.50405083756999,-1.1873841709033286,1.1873841709033286
666,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,129.45,118.91213398953023,10.537866010469756,10.537866010469756
103,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,103.86666666666666,101.27162876465317,2.5950379020134875,2.5950379020134875
421,0,1,0,11.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,633.5,618.8475745355278,14.65242546447223,14.65242546447223
419,0,1,2,192.2,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,242.7333333333333,187.9307882224982,54.8025451108351,54.8025451108351
867,0,0,2,70.91666666666667,48.410833333333336,174,2,0.1428571428571428,0.125,38.38333333333333,58.66405810745937,-20.280724774126035,20.280724774126035
586,1,0,2,43.91666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,188.8,140.60584234274768,48.19415765725233,48.19415765725233
756,1,0,2,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,413.3666666666667,467.3865866468697,-54.01991998020304,54.01991998020304
119,0,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0,27.33333333333333,41.8742534394821,-14.540920106148775,14.540920106148775
53,0,0,0,13.25,20.633333333333336,6,1,1.0,1.0,44.083333333333336,59.74224165344046,-15.658908320107123,15.658908320107123
151,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,32.9,32.67691870557173,0.22308129442826896,0.22308129442826896
403,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,118.81666666666666,156.84253928533155,-38.02587261866489,38.02587261866489
916,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,286.31666666666666,389.0843187469004,-102.76765208023374,102.76765208023374
207,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,42.88333333333333,63.11705884610571,-20.233725512772374,20.233725512772374
658,1,0,2,132.53333333333333,117.2535460992908,1325,1,1.0,1.0,38.5,70.41599350023839,-31.915993500238386,31.915993500238386
817,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,195.63333333333333,173.53940253337072,22.093930799962607,22.093930799962607
813,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,182.36666666666667,173.53940253337072,8.827264133295955,8.827264133295955
8,0,1,2,49.68333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,92.11666666666666,87.08162707089667,5.035039595769987,5.035039595769987
781,0,0,2,52.96666666666667,48.410833333333336,174,2,0.1428571428571428,0.125,134.48333333333332,121.94919187645372,12.534141456879595,12.534141456879595
36,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,127.0,107.69364259948456,19.306357400515438,19.306357400515438
452,0,0,2,113.01666666666668,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,206.21666666666667,222.57914048616507,-16.362473819498405,16.362473819498405
651,1,0,2,80.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,167.35,182.1446058368374,-14.794605836837405,14.794605836837405
253,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,27.566666666666663,45.45897683926471,-17.892310172598044,17.892310172598044
303,0,0,2,57.56666666666667,85.79722222222222,12,1,1.0,1.0,158.1,180.00940428118918,-21.909404281189182,21.909404281189182
722,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,15.616666666666667,47.18062673675567,-31.563960070089003,31.563960070089003
571,0,0,2,20.2,48.410833333333336,174,2,0.8571428571428571,0.875,36.95,28.65709943513603,8.292900564863974,8.292900564863974
623,1,0,2,43.18333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,158.5,176.2860274682149,-17.78602746821491,17.78602746821491
687,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,98.38333333333334,116.90808541086058,-18.52475207752724,18.52475207752724
697,1,0,2,30.133333333333333,29.420617283950616,2088,1,1.0,1.0,166.25,152.08309157927957,14.166908420720432,14.166908420720432
262,0,0,2,31.83333333333333,36.58333333333333,108,1,1.0,1.0,38.38333333333333,38.41689694066758,-0.03356360733424424,0.03356360733424424
610,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.23333333333332,115.80944690707018,16.423886426263138,16.423886426263138
297,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,72.43333333333334,71.42759901304937,1.0057343202839633,1.0057343202839633
414,0,0,2,61.85,48.410833333333336,174,2,0.8571428571428571,0.875,816.0166666666667,455.6561797831854,360.36048688348126,360.36048688348126
150,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,28.883333333333333,32.67691870557173,-3.7935853722383968,3.7935853722383968
764,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.4,70.54273403632742,-23.14273403632742,23.14273403632742
640,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,50.18333333333333,70.79970932393536,-20.61637599060203,20.61637599060203
967,0,0,0,24.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,237.21666666666667,178.2352237245934,58.98144294207327,58.98144294207327
550,0,0,0,26.1,41.09047619047619,3237,3,0.0681818181818181,0.0153061224489795,128.51666666666668,89.7980900087219,38.71857665794478,38.71857665794478
767,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,85.58333333333333,70.54273403632742,15.040599297005912,15.040599297005912
488,0,1,2,17.516666666666666,19.226530612244897,760,1,1.0,1.0,21.933333333333334,22.888232135273306,-0.9548988019399722,0.9548988019399722
147,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,28.8,32.67691870557173,-3.876918705571729,3.876918705571729
146,0,0,2,18.05,17.120833333333334,8,1,1.0,1.0,77.05,75.57295814570705,1.477041854292949,1.477041854292949
863,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,77.08333333333333,145.27008186318076,-68.18674852984743,68.18674852984743
902,0,1,2,83.66666666666667,98.04411764705884,49,1,1.0,1.0,173.45,164.24602954330257,9.20397045669742,9.20397045669742
716,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,80.86666666666666,47.18062673675567,33.68603992991099,33.68603992991099
659,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,172.6,212.0212256004463,-39.42122560044629,39.42122560044629
348,0,0,2,33.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,98.06666666666666,99.61868680060009,-1.552020133933425,1.552020133933425
463,0,0,2,71.38333333333334,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,72.41666666666667,90.31055248611169,-17.893885819445018,17.893885819445018
325,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,202.85,293.1492898301972,-90.29928983019718,90.29928983019718
186,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,91.93333333333334,103.01388430403125,-11.080550970697914,11.080550970697914
123,0,0,0,29.566666666666663,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,150.9,123.90429954571992,26.995700454280083,26.995700454280083
826,0,0,0,47.53333333333333,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,53.5,54.75674989826622,-1.2567498982662215,1.2567498982662215
608,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,108.96666666666668,115.80944690707018,-6.842780240403499,6.842780240403499
143,1,0,2,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,158.41666666666666,151.00517622338694,7.4114904432797175,7.4114904432797175
929,0,0,2,42.66666666666666,36.58333333333333,108,1,1.0,1.0,58.333333333333336,50.566069053909935,7.767264279423401,7.767264279423401
197,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,88.06666666666666,63.11705884610571,24.949607820560956,24.949607820560956
609,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,109.06666666666666,115.80944690707018,-6.742780240403519,6.742780240403519
279,0,0,0,95.58333333333331,117.2535460992908,1325,1,1.0,1.0,130.55,135.56854022384047,-5.018540223840461,5.018540223840461
293,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,65.4,71.42759901304937,-6.027599013049368,6.027599013049368
400,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,166.63333333333333,156.84253928533155,9.790794048001771,9.790794048001771
122,0,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0,54.15,41.8742534394821,12.275746560517895,12.275746560517895
183,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,120.26666666666668,103.01388430403125,17.25278236263543,17.25278236263543
202,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,113.45,63.11705884610571,50.332941153894296,50.332941153894296
438,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,43.13333333333333,148.59485564674657,-105.46152231341324,105.46152231341324
246,0,1,2,32.3,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,128.11666666666667,106.75970770455392,21.356958962112756,21.356958962112756
415,0,0,2,120.43333333333334,48.410833333333336,174,2,0.8571428571428571,0.875,166.4,201.93049866818453,-35.53049866818452,35.53049866818452
752,0,1,2,36.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,98.66666666666669,125.40121222976748,-26.734545563100795,26.734545563100795
741,0,0,2,34.733333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,157.6,121.58531495014661,36.014685049853384,36.014685049853384
755,1,0,2,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,388.2166666666666,467.3865866468697,-79.16991998020313,79.16991998020313
859,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,152.35,145.27008186318076,7.079918136819231,7.079918136819231
129,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,137.26666666666668,132.6047716360624,4.661895030604285,4.661895030604285
637,1,0,2,111.08333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,92.68333333333334,102.28176758891846,-9.598434255585119,9.598434255585119
402,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,118.61666666666666,156.84253928533155,-38.225872618664894,38.225872618664894
760,0,1,2,27.416666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,77.61666666666666,85.58823413217668,-7.97156746551002,7.97156746551002
746,1,0,2,27.0,29.420617283950616,2088,1,1.0,1.0,114.76666666666668,141.1313956328014,-26.36472896613472,26.36472896613472
884,0,0,0,34.5,48.410833333333336,174,2,0.8571428571428571,0.875,85.0,93.65449418618591,-8.654494186185914,8.654494186185914
219,0,0,0,60.7,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,200.06666666666663,180.0507134354347,20.015953231231947,20.015953231231947
641,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,71.61666666666666,70.79970932393536,0.8169573427312997,0.8169573427312997
886,0,1,2,37.98333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,203.03333333333333,157.88054268039716,45.152790652936176,45.152790652936176
728,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,118.96666666666668,124.20192715469553,-5.2352604880288425,5.2352604880288425
780,1,0,0,26.916666666666668,41.09047619047619,3237,3,0.0681818181818181,0.0153061224489795,3.7666666666666666,18.897371585418764,-15.130704918752098,15.130704918752098
890,0,0,0,17.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.31666666666666,71.34449135640317,-2.027824689736505,2.027824689736505
624,1,0,2,43.18333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,150.86666666666667,176.2860274682149,-25.419360801548237,25.419360801548237
849,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,56.11666666666667,70.50728962333936,-14.390622956672694,14.390622956672694
736,0,1,2,119.08333333333331,98.04411764705884,49,1,1.0,1.0,128.6,156.942061637388,-28.342061637388014,28.342061637388014
386,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,143.36666666666667,156.84253928533155,-13.47587261866488,13.47587261866488
942,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.23333333333333,84.0792595195264,-36.845926186193076,36.845926186193076
509,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,115.55,137.99677754973462,-22.44677754973462,22.44677754973462
267,1,0,2,20.08333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,75.26666666666667,88.81723662141366,-13.55056995474699,13.55056995474699
793,0,0,2,26.75,26.75,2,1,1.0,1.0,33.5,55.6421471645034,-22.1421471645034,22.1421471645034
441,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,245.75,148.59485564674657,97.15514435325343,97.15514435325343
496,1,0,2,33.75,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,99.11666666666666,120.21971269440752,-21.10304602774086,21.10304602774086
112,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,28.4,30.51157277489939,-2.1115727748993898,2.1115727748993898
691,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,62.1,67.1436383881499,-5.043638388149894,5.043638388149894
232,0,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,65.33333333333333,75.02960320390746,-9.696269870574127,9.696269870574127
842,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.93333333333333,70.50728962333936,-22.57395629000603,22.57395629000603
607,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.88333333333333,115.80944690707018,17.073886426263144,17.073886426263144
671,0,0,2,31.866666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,146.55,113.02450539276828,33.525494607231735,33.525494607231735
373,1,0,0,43.583333333333336,29.420617283950616,2088,1,1.0,1.0,288.05,282.7781741738207,5.271825826179338,5.271825826179338
951,0,0,2,263.8333333333333,123.32713963963964,2937,4,0.0967741935483871,0.0472972972972973,199.31666666666663,221.4452286625113,-22.128561995844677,22.128561995844677
816,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,196.41666666666663,173.53940253337072,22.87726413329591,22.87726413329591
233,0,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,63.78333333333333,75.02960320390746,-11.246269870574125,11.246269870574125
761,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,48.23333333333333,70.54273403632742,-22.30940070299409,22.30940070299409
676,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,223.25,116.90808541086058,106.34191458913942,106.34191458913942
317,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,282.76666666666665,293.1492898301972,-10.382623163530525,10.382623163530525
648,1,0,2,31.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.7,129.37642809416963,-12.676428094169623,12.676428094169623
410,1,1,2,86.08333333333333,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,65.61666666666666,71.78999244933011,-6.173325782663454,6.173325782663454
869,0,0,2,38.833333333333336,48.410833333333336,174,2,0.8571428571428571,0.875,310.06666666666666,295.02878370329347,15.037882963373193,15.037882963373193
709,1,0,2,34.75,29.420617283950616,2088,1,1.0,1.0,45.06666666666667,58.30784838761026,-13.241181720943587,13.241181720943587
358,0,1,2,25.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,91.3,136.0257266072148,-44.72572660721481,44.72572660721481
258,0,0,0,38.66666666666666,29.420617283950616,2088,1,1.0,1.0,6.8,26.899754378529828,-20.099754378529827,20.099754378529827
744,1,0,2,22.8,29.420617283950616,2088,1,1.0,1.0,142.16666666666666,75.72799279207052,66.43867387459613,66.43867387459613
627,1,0,2,43.18333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,174.46666666666667,176.2860274682149,-1.8193608015482425,1.8193608015482425
632,1,0,2,33.1,29.420617283950616,2088,1,1.0,1.0,162.6,170.75477646200974,-8.15477646200975,8.15477646200975
282,0,0,2,120.0,117.2535460992908,1325,1,1.0,1.0,153.33333333333334,159.19304833205527,-5.859714998721927,5.859714998721927
