,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND
516,SOFIA EXPRESS,9450404,YANTIAN,TACOMA,2020-01-13 06:06:00,2020-01-21 09:44:00,1,195.63333333333333,11.519960874807316,0,1,0
517,CONTI ANNAPURNA,9286255,YANTIAN,TACOMA,2019-10-27 09:36:00,2019-10-31 10:01:00,1,96.41666666666667,8.901933369882173,0,0,1
518,YM WIDTH,9708447,CAI MEP,NEW YORK,2020-05-01 17:34:00,2020-05-05 14:00:00,1,92.43333333333334,8.760818486653143,0,0,0
519,YM WARMTH,9704647,YANTIAN,SAVANNAH,2020-05-20 17:40:00,2020-05-27 13:52:00,1,164.2,10.825366925925694,0,1,0
520,AL QIBLA,9525924,YANTIAN,SAVANNAH,2020-05-14 14:49:00,2020-05-20 09:19:00,1,138.5,10.180622129673278,0,1,0
521,AL QIBLA,9525924,KAOHSIUNG,NEW YORK,2020-05-07 17:09:00,2020-05-11 00:00:00,1,78.85,8.243190924498423,0,1,0
522,YM WIDTH,9708447,KAOHSIUNG,NEW YORK,2020-05-01 17:34:00,2020-05-06 00:00:00,1,102.43333333333334,9.107175384529379,0,0,0
523,ONE MINATO,9805477,KAOHSIUNG,NEW YORK,2020-05-21 22:14:00,2020-05-22 12:12:00,1,13.966666666666667,3.8185186297543217,0,1,0
524,NYK TRITON,9356713,CAI MEP,LONG BEACH,2020-04-09 17:30:00,2020-04-15 13:25:00,1,139.91666666666666,10.218356171990628,0,1,0
525,SEASPAN OSPREY,9786736,KAOHSIUNG,SAVANNAH,2020-06-10 12:54:00,2020-06-11 10:21:00,1,21.45,4.733670975121448,0,1,0
526,HYUNDAI PRIDE,9637260,YANTIAN,SAVANNAH,2020-06-03 17:29:00,2020-06-08 12:15:00,1,114.76666666666667,9.501675654851274,0,1,0
527,HMM PROMISE,9742168,VANCOUVER,HONG KONG,2020-06-08 16:30:00,2020-06-11 15:50:00,1,71.33333333333333,7.927965236261427,0,1,0
528,HYUNDAI PRIDE,9637260,YANTIAN,NEW YORK,2020-05-28 20:55:00,2020-06-04 09:34:00,1,156.65,10.64414503026703,0,1,0
529,KUALA LUMPUR EXPRESS,9343730,PUSAN,LOS ANGELES,2020-05-28 05:14:00,2020-05-29 17:05:00,1,35.85,5.975532052338619,0,0,0
530,FRANKFURT EXPRESS,9450442,PUSAN,TACOMA,2020-05-25 12:49:00,2020-05-28 11:29:00,1,70.66666666666667,7.8988480842527355,0,0,0
531,ONE HARBOUR,9302152,PUSAN,LOS ANGELES,2020-06-12 15:42:00,2020-06-17 20:38:00,1,124.93333333333334,9.804067994670353,0,0,0
532,YM MUTUALITY,9455870,XIAMEN,LOS ANGELES,2020-05-27 04:55:00,2020-06-01 14:07:00,1,129.2,9.925599569977539,0,1,0
533,MOL CELEBRATION,9321251,SHANGHAI,SAVANNAH,2020-06-19 09:50:00,2020-07-01 09:53:00,1,288.05,13.173626757870498,0,1,0
534,SEASPAN OSPREY,9786736,YANTIAN,SAVANNAH,2020-06-10 12:54:00,2020-06-16 11:04:00,1,142.16666666666666,10.277714005564006,0,1,0
535,HYUNDAI PRIDE,9637260,VUNG TAU,NEW YORK,2020-05-28 20:55:00,2020-06-01 16:00:00,1,91.08333333333333,8.711979994752346,0,0,0
536,YM UTILITY,9337470,KAOHSIUNG,NEW YORK,2020-06-25 20:44:00,2020-06-29 00:00:00,1,75.26666666666667,8.095805274087065,0,1,0
537,CONTI ANNAPURNA,9286255,SHANGHAI,SAVANNAH,2020-06-22 10:48:00,2020-07-06 09:10:00,1,334.3666666666667,13.857673798336746,0,1,0
538,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 01:17:00,1,177.28333333333333,11.1254111388808,0,1,0
539,MOL CELEBRATION,9321251,SHANGHAI,SAVANNAH,2020-06-19 09:50:00,2020-07-01 12:30:00,1,290.6666666666667,13.214346851355993,0,1,0
540,NYK SWAN,9741437,YANTIAN,LONG BEACH,2020-06-10 16:54:00,2020-06-12 07:47:00,1,38.88333333333333,6.187891543833952,0,1,0
541,SEASPAN OSPREY,9786736,HONG KONG,NEW YORK,2020-06-05 17:00:00,2020-06-08 11:32:00,1,66.53333333333333,7.713669153548893,0,0,0
542,ONE CONTRIBUTION,9629914,PIPAVAV,OAKLAND,2020-06-12 07:50:00,2020-06-17 20:18:00,1,132.46666666666667,10.016669518637332,0,0,0
543,YM UTILITY,9337470,KAOHSIUNG,NEW YORK,2020-06-25 20:44:00,2020-06-29 00:00:00,1,75.26666666666667,8.095805274087065,0,1,0
544,YM UTILITY,9337470,KAOHSIUNG,NEW YORK,2020-06-25 20:44:00,2020-06-29 00:00:00,1,75.26666666666667,8.095805274087065,0,1,0
545,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 14:56:00,1,190.93333333333334,11.421585565583504,0,1,0
546,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 02:00:00,1,178.0,11.141370355064193,0,1,0
547,YM UNANIMITY,9462718,XIAMEN,LOS ANGELES,2020-06-10 04:39:00,2020-06-11 14:10:00,1,33.516666666666666,5.803007096936865,0,1,0
548,PALENA,9306196,SCHIEDAM,NEW YORK,2020-06-09 17:40:00,2020-06-09 21:26:00,1,3.7666666666666666,1.5896563679636708,0,1,0
549,YM UNANIMITY,9462718,KAOHSIUNG,LOS ANGELES,2020-06-10 04:39:00,2020-06-16 20:55:00,1,160.26666666666668,10.73173772046594,0,1,0
550,NYK SWAN,9741437,YANTIAN,LONG BEACH,2020-06-10 16:54:00,2020-06-12 07:24:00,1,38.5,6.1617420663316675,0,1,0
551,UNAYZAH,9525871,KAOHSIUNG,NEW YORK,2020-07-28 16:50:00,2020-08-03 19:23:00,0,146.55,10.391398434840628,0,1,0
552,ONE CYGNUS,9806081,HONG KONG,OAKLAND,2020-06-24 02:44:00,2020-06-29 17:13:00,0,134.48333333333332,10.072070651151215,0,0,0
553,CONTI CONQUEST,9293818,CAI MEP,VANCOUVER,2020-06-22 11:48:00,2020-07-01 00:28:00,0,204.66666666666666,11.70426439498786,0,1,0
554,UNAYZAH,9525871,HONG KONG,NEW YORK,2020-07-28 16:50:00,2020-07-30 18:44:00,0,49.9,6.869484091724212,0,0,0
555,SEASPAN THAMES,9630377,VANCOUVER,HONG KONG,2020-07-06 10:12:00,2020-07-09 15:15:00,0,77.05,8.169784687798712,0,1,0
556,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-07-15 21:30:00,2020-07-17 12:13:00,0,38.71666666666667,6.17654557884167,0,1,0
557,PRAGUE EXPRESS,9450399,VANCOUVER,HONG KONG,2020-07-13 03:30:00,2020-07-17 10:14:00,0,102.73333333333333,9.117174735793864,0,1,0
558,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-01 14:40:00,0,31.666666666666668,5.6598348171043265,0,1,0
559,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-03 19:53:00,0,84.88333333333334,8.480597304430573,0,1,0
560,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-03 18:11:00,0,83.18333333333334,8.414992515672616,0,1,0
561,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-08 14:26:00,0,199.43333333333334,11.598236871761653,0,1,0
562,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-08 14:28:00,0,199.46666666666667,11.59891863716963,0,1,0
563,PRAGUE EXPRESS,9450399,VANCOUVER,YANTIAN,2020-07-14 08:20:00,2020-07-15 17:50:00,0,33.5,5.801743485335055,0,1,0
564,HMM PROMISE,9742168,VANCOUVER,HONG KONG,2020-08-02 13:00:00,2020-08-05 08:42:00,0,67.7,7.7667740279609045,0,1,1
565,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-14 00:33:00,0,141.05,10.248341865744424,0,1,1
566,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-12 06:10:00,0,98.66666666666667,8.979758712458572,0,1,1
567,NAVIOS UNISON,9408853,YANTIAN,VANCOUVER,2020-07-15 05:44:00,2020-07-22 19:57:00,0,182.21666666666667,11.234326252255013,0,1,0
568,NYK THEMIS,9356696,KAOHSIUNG,TACOMA,2020-07-13 05:42:00,2020-07-15 11:12:00,0,53.5,7.068022186344274,0,0,0
570,ONE AQUILA,9806043,CAI MEP,LONG BEACH,2020-06-30 15:45:00,2020-07-14 13:51:00,0,334.1,13.853940978855245,0,1,0
571,ONE AQUILA,9806043,CAI MEP,LONG BEACH,2020-06-30 15:45:00,2020-07-14 14:14:00,0,334.48333333333335,13.859306219285088,0,1,0
572,ONE AQUILA,9806043,CAI MEP,LONG BEACH,2020-06-30 15:45:00,2020-07-14 11:24:00,0,331.65,13.8195428666388,0,1,0
573,YM WIDTH,9708447,KAOHSIUNG,NEW YORK,2020-07-30 19:49:00,2020-08-06 17:42:00,0,165.88333333333333,10.86493408796048,0,1,0
574,HYUNDAI HONOUR,9473731,PUSAN,CHARLESTON,2020-07-21 18:04:00,2020-07-22 14:55:00,1,20.85,4.66988571941686,0,0,0
575,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-15 07:15:00,1,461.25,15.429108082441253,0,1,0
576,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-12 06:13:00,1,388.21666666666664,14.570420005348078,0,1,0
577,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-13 07:22:00,1,413.3666666666667,14.87857363227573,0,1,0
578,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-07-28 07:00:00,2020-08-03 18:02:00,0,155.03333333333333,10.604509751081867,0,1,0
579,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-15 00:44:00,0,165.23333333333332,10.849690786479217,0,1,1
580,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-28 15:13:00,0,47.05,6.704705704723118,0,1,0
581,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-31 08:30:00,0,112.33333333333333,9.426398494761177,0,1,0
582,KUALA LUMPUR EXPRESS,9343730,NINGBO,OAKLAND,2020-07-17 04:54:00,2020-07-24 15:37:00,0,178.71666666666667,11.157282444856135,0,1,0
583,UNAYZAH,9525871,YANTIAN,NEW YORK,2020-07-28 16:50:00,2020-07-31 14:35:00,0,69.75,7.8584807280996865,0,0,0
584,HYUNDAI AMBITION,9475703,PUSAN,CHARLESTON,2020-08-01 23:00:00,2020-08-03 07:45:00,0,32.75,5.744396813500846,0,0,1
585,HYUNDAI AMBITION,9475703,PUSAN,CHARLESTON,2020-08-01 23:00:00,2020-08-03 08:21:00,0,33.35,5.790350150088966,0,0,1
586,HYUNDAI AMBITION,9475703,PUSAN,CHARLESTON,2020-08-01 23:00:00,2020-08-04 09:16:00,0,58.266666666666666,7.3163308488479375,0,0,1
587,HYUNDAI AMBITION,9475703,PUSAN,CHARLESTON,2020-08-01 23:00:00,2020-08-04 09:15:00,0,58.25,7.315489102535754,0,0,1
588,NYK THEMIS,9356696,KAOHSIUNG,TACOMA,2020-07-13 05:42:00,2020-07-15 11:12:00,0,53.5,7.068022186344274,0,0,0
589,HYUNDAI HONOUR,9473731,PUSAN,CHARLESTON,2020-07-21 18:04:00,2020-07-22 15:30:00,1,21.433333333333334,4.7319169722956085,0,0,0
590,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-07-28 07:00:00,2020-08-03 18:20:00,0,155.33333333333334,10.611887615912025,0,1,0
591,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-10 07:00:00,0,133.75,10.051995837214188,0,1,0
592,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 05:48:00,0,28.8,5.425326869677127,0,1,0
593,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 07:46:00,0,30.766666666666666,5.58795208417287,0,1,0
594,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 09:30:00,0,32.5,5.725066976797531,0,1,0
595,MOL MISSION,9475650,MUNDRA,JACKSONVILLE,2020-08-19 13:15:00,2020-08-21 09:20:00,0,44.083333333333336,6.525199777618876,0,1,0
596,SEASPAN HARRIER,9793923,SHANGHAI,NEW YORK,2020-07-25 08:48:00,2020-07-29 15:58:00,0,103.16666666666667,9.131580447801898,0,0,1
597,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-09 19:01:00,0,121.76666666666667,9.711882714741071,0,1,0
598,YM MUTUALITY,9455870,KEELUNG,LOS ANGELES,2020-07-08 03:49:00,2020-07-14 01:03:00,0,141.23333333333332,10.253175847884991,0,0,0
599,YM MUTUALITY,9455870,KEELUNG,LOS ANGELES,2020-07-08 03:49:00,2020-07-14 13:31:00,0,153.7,10.571591786847048,0,1,0
600,UNAYZAH,9525871,CAI MEP,NEW YORK,2020-07-28 16:50:00,2020-08-06 17:28:00,0,216.63333333333333,11.939431124499011,0,1,0
601,AL QIBLA,9525924,CAI MEP,NEW YORK,2020-08-06 19:25:00,2020-08-13 16:33:00,0,165.13333333333333,10.847341755779768,0,1,0
602,HYUNDAI HOPE,9637234,SHANGHAI,NEW YORK,2020-08-01 16:04:00,2020-08-06 16:19:00,0,120.25,9.667106050208412,0,1,1
603,HYUNDAI HOPE,9637234,SHANGHAI,NEW YORK,2020-08-01 16:04:00,2020-08-06 16:19:00,0,120.25,9.667106050208412,0,1,1
604,HYUNDAI HOPE,9637234,SHANGHAI,NEW YORK,2020-08-01 16:04:00,2020-08-06 20:55:00,0,124.85,9.801664181878866,0,1,1
606,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-08 08:03:00,0,86.8,8.553416120617875,0,1,0
607,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 21:30:00,0,44.0,6.520030977871643,0,1,0
608,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-14 21:26:00,0,47.93333333333333,6.756543398855745,0,1,1
609,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-31 08:35:00,0,112.41666666666667,9.428996188132594,0,1,0
610,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-31 16:37:00,0,204.43333333333334,11.69957972676865,0,1,1
611,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-11 13:47:00,0,252.78333333333333,12.596312820053425,0,1,0
612,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 21:29:00,0,43.983333333333334,6.5189963552324945,0,1,0
613,YM WARMTH,9704647,HONG KONG,NEW YORK,2020-08-19 10:49:00,2020-08-24 11:51:00,0,121.03333333333333,9.690283924298507,0,0,0
614,ONE CRANE,9741401,HONG KONG,OAKLAND,2020-07-28 14:00:00,2020-07-30 16:12:00,0,50.2,6.886423498521437,0,0,0
615,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 03:52:00,0,78.36666666666666,8.223601890643573,0,1,1
616,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 03:38:00,0,78.13333333333334,8.214113341147058,0,1,1
617,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-15 07:24:00,0,57.9,7.297771425819817,0,1,1
618,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-10 13:54:00,0,228.9,12.170789114976772,0,1,0
619,EXPRESS ATHENS,9484948,MUNDRA,NEW YORK,2020-07-23 17:19:00,2020-07-27 14:24:00,0,93.08333333333333,8.784146638978333,0,0,0
620,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 05:53:00,0,28.883333333333333,5.4323806842979465,0,1,0
621,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 09:54:00,0,32.9,5.755942746279269,0,1,0
622,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-29 00:27:00,0,56.28333333333333,7.214896275278979,0,1,0
623,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-29 02:10:00,0,58.0,7.302841628208196,0,1,0
624,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 00:16:00,0,74.76666666666667,8.07483254889434,0,1,1
625,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-11 02:54:00,0,241.9,12.406242895769228,0,1,0
626,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-10 08:23:00,0,223.38333333333333,12.067897053582334,0,1,0
627,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-11 22:32:00,0,261.53333333333336,12.744812654885786,0,1,0
628,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-23 22:55:00,0,549.9166666666666,16.346420859214934,0,1,0
629,HANOVER EXPRESS,9343716,NINGBO,OAKLAND,2020-08-13 12:59:00,2020-08-26 11:03:00,0,310.06666666666666,13.508142831098699,0,1,0
630,HANOVER EXPRESS,9343716,NINGBO,OAKLAND,2020-08-13 12:59:00,2020-08-20 13:24:00,0,168.41666666666666,10.92392849474164,0,1,0
631,HANOVER EXPRESS,9343716,NINGBO,OAKLAND,2020-08-13 12:59:00,2020-08-21 11:18:00,0,190.31666666666666,11.408546602282591,0,1,0
632,HANOVER EXPRESS,9343716,NINGBO,OAKLAND,2020-08-13 12:59:00,2020-08-27 09:06:00,0,332.1166666666667,13.826109243875983,0,1,0
633,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-09 17:55:00,0,120.66666666666667,9.679448466197726,0,1,0
634,UNAYZAH,9525871,YANTIAN,NEW YORK,2020-07-28 16:50:00,2020-07-31 09:27:00,0,64.61666666666666,7.624920940181712,0,1,0
635,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 19:58:00,0,42.46666666666667,6.423615762670269,0,1,0
636,HYUNDAI FAITH,9347554,VANCOUVER,SHANGHAI,2020-08-10 17:30:00,2020-08-13 03:26:00,0,57.93333333333333,7.299462207445798,0,1,0
637,HYUNDAI FAITH,9347554,VANCOUVER,SHANGHAI,2020-08-10 17:30:00,2020-08-13 00:45:00,0,55.25,7.161004282826304,0,1,0
638,HYUNDAI FAITH,9347554,VANCOUVER,SHANGHAI,2020-08-10 17:30:00,2020-08-13 20:09:00,0,74.65,8.069924097364268,0,1,0
639,NAVIOS CONSTELLATION,9408877,YANTIAN,VANCOUVER,2020-08-16 00:09:00,2020-08-26 08:49:00,0,248.66666666666666,12.525138243384934,0,1,1
640,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-15 03:39:00,0,54.15,7.102815607970701,0,1,1
641,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 01:54:00,0,76.4,8.142967328663888,0,1,1
642,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-15 05:37:00,0,56.11666666666667,7.206253450703777,0,1,1
643,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 04:22:00,0,78.86666666666666,8.24386483350298,0,1,1
644,SEASPAN BRILLIANCE,9685334,HAI PHONG,VANCOUVER,2020-07-28 01:18:00,2020-08-02 10:44:00,0,129.43333333333334,9.932160300969606,0,1,0
645,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-09-12 21:30:00,2020-09-16 00:43:00,0,75.21666666666667,8.093712614824257,0,1,1
646,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-09-02 16:35:00,0,252.4,12.589721331701892,0,1,1
647,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-26 01:31:00,0,69.33333333333333,7.840003024239109,0,1,1
648,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-26 01:10:00,0,68.98333333333333,7.8244186168996785,0,1,1
649,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-09-01 19:50:00,0,231.65,12.221400661367925,0,1,1
650,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-05 09:38:00,0,43.13333333333333,6.465844467558562,0,1,1
651,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-09-28 13:10:00,2020-10-01 21:55:00,0,80.75,8.319351914104628,0,1,0
652,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-13 22:30:00,0,248.0,12.513530725647326,0,1,1
653,YM WARMTH,9704647,SURABAYA,NEW YORK,2020-08-19 10:49:00,2020-08-21 07:51:00,0,45.03333333333333,6.583622869492051,0,0,0
654,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-13 13:50:00,0,300.8333333333333,13.370049052301464,0,1,0
655,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-13 01:06:00,0,288.1,13.17440738994854,0,1,0
656,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-10 20:03:00,0,235.05,12.28336844059722,0,1,0
657,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-12 09:22:00,0,272.3666666666667,12.923696349199227,0,1,0
658,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-12 19:46:00,0,282.76666666666665,13.090573071092319,0,1,0
659,YM MODERATION,9664897,VANCOUVER,SHANGHAI,2020-09-27 08:30:00,2020-10-23 18:00:00,0,633.5,17.116346233712367,0,1,1
660,HYUNDAI DREAM,9637222,KAOHSIUNG,WILMINGTON,2020-09-26 03:21:00,2020-10-01 14:16:00,0,130.91666666666666,9.973665912768025,0,0,1
661,HYUNDAI DREAM,9637222,KAOHSIUNG,WILMINGTON,2020-09-26 03:21:00,2020-10-01 15:14:00,0,131.88333333333333,10.000528958389573,0,0,1
662,MEISHAN BRIDGE,9805465,KAOHSIUNG,NEW YORK,2020-10-06 20:42:00,2020-10-07 15:00:00,0,18.3,4.382696379126315,0,0,0
663,MADRID BRIDGE,9805453,KAOHSIUNG,CHARLESTON,2020-10-06 08:59:00,2020-10-07 10:52:00,0,25.883333333333333,5.168410548177162,0,0,0
664,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-11 08:39:00,0,247.65,12.507427601852855,0,1,0
665,YM UNANIMITY,9462718,XIAMEN,LOS ANGELES,2020-09-02 17:44:00,2020-09-16 02:49:00,0,321.0833333333333,13.66901110997502,0,1,0
666,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-10 02:15:00,0,217.25,11.951288561246312,0,1,0
667,ONE HONOLULU,9588079,KAOHSIUNG,SAVANNAH,2020-09-16 07:45:00,2020-09-18 11:44:00,0,51.983333333333334,6.985613031015969,0,0,0
668,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-14 12:47:00,0,323.78333333333336,13.707817133829085,0,1,0
669,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-09-28 13:10:00,2020-10-19 23:44:00,0,514.5666666666667,15.994742530410656,0,1,0
670,YM MOBILITY,9457737,KAOHSIUNG,OAKLAND,2020-08-31 06:44:00,2020-09-03 19:44:00,0,85.0,8.485064083454333,0,1,0
671,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-04 22:41:00,0,32.18333333333333,5.700425099756219,0,1,1
672,YM WITNESS,9704609,KAOHSIUNG,NEW YORK,2020-09-13 06:20:00,2020-09-21 17:22:00,0,203.03333333333333,11.671388934951471,0,1,1
673,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-13 20:15:00,0,245.75,12.474185351394139,0,1,1
674,YM MODERATION,9664897,VANCOUVER,SHANGHAI,2020-09-27 08:30:00,2020-09-28 00:21:00,0,15.85,4.0775808163667575,0,1,1
675,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-11 09:46:00,0,187.26666666666668,11.343596332961605,0,1,1
676,YM MODERATION,9664897,VANCOUVER,SHANGHAI,2020-09-27 08:30:00,2020-10-21 18:46:00,0,586.2666666666667,16.691135503006777,0,1,1
677,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-10 08:32:00,0,162.03333333333333,10.77399793264619,0,1,1
678,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-12 18:07:00,0,281.1166666666667,13.064401725694008,0,1,0
679,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-13 01:08:00,0,288.1333333333333,13.174927756051952,0,1,0
680,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-16 05:52:00,0,169.86666666666667,10.957402249769036,0,1,0
681,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-11 20:22:00,0,197.86666666666667,11.566099059192462,0,1,1
682,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-17 22:20:00,0,210.33333333333334,11.81684906722567,0,1,0
683,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-22 13:15:00,0,56.583333333333336,7.230406103555707,0,1,0
684,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-24 18:39:00,0,109.98333333333333,9.35255371527409,0,1,0
685,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-18 17:52:00,0,229.86666666666667,12.188630492028464,0,1,0
686,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-14 02:47:00,0,118.78333333333333,9.623409262069785,0,1,0
