,HAZMAT,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO,Predicted,Error,Absolute Error,Actual
320,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,293.1492898301972,30.634043503136184,30.634043503136184,323.78333333333336
19,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,18.13808808598462,18.13808808598462,120.55
783,0,0,0,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,55.32634137218424,-16.60967470551757,16.60967470551757,38.71666666666667
943,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,84.0792595195264,-49.99592618619307,49.99592618619307,34.083333333333336
925,0,0,2,101.76666666666668,48.410833333333336,174,2,0.8571428571428571,0.875,190.12542542566518,-9.792092092331899,9.792092092331899,180.3333333333333
407,1,1,0,24.83333333333333,48.410833333333336,174,2,0.1428571428571428,0.125,40.186959221654774,-9.25362588832144,9.25362588832144,30.933333333333334
537,0,1,2,204.3,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,278.621165589907,-43.83783225657365,43.83783225657365,234.78333333333333
907,0,0,2,23.666666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,41.10656194948573,25.11010471718094,25.11010471718094,66.21666666666667
38,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,107.69364259948456,-27.726975932817894,27.726975932817894,79.96666666666667
175,1,0,2,59.66666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,164.33211816548655,-2.11545149881988,2.11545149881988,162.21666666666667
245,0,0,0,49.5,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061,41.56045491170307,-18.927121578369736,18.927121578369736,22.633333333333333
802,0,0,2,24.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,145.07114081933932,54.39552584732735,54.39552584732735,199.46666666666667
913,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-58.55098541356705,58.55098541356705,330.53333333333336
730,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.20192715469553,12.598072845304486,12.598072845304486,136.8
918,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-79.2509854135671,79.2509854135671,309.8333333333333
154,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.81836037570277,-30.318360375702767,30.318360375702767,39.5
287,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.42759901304937,-3.177599013049374,3.177599013049374,68.25
583,1,0,0,31.83333333333333,48.410833333333336,174,2,0.8571428571428571,0.875,122.23895356002863,10.227713106638035,10.227713106638035,132.46666666666667
569,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,148.35731941822806,-7.540652751561396,7.540652751561396,140.81666666666666
872,0,0,2,38.833333333333336,48.410833333333336,174,2,0.8571428571428571,0.875,295.02878370329347,37.087882963373204,37.087882963373204,332.1166666666667
17,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-8.911911914015377,8.911911914015377,93.5
127,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.6047716360624,29.9952283639376,29.9952283639376,162.6
322,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,293.1492898301972,-5.015956496863851,5.015956496863851,288.1333333333333
255,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,45.45897683926471,-19.04231017259804,19.04231017259804,26.416666666666668
636,0,0,2,41.11666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,39.529237174429944,-21.229237174429944,21.229237174429944,18.3
935,0,0,0,181.41666666666663,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,212.15562447368748,-10.905624473687482,10.905624473687482,201.25
190,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,90.1348373467712,16.848495986562114,16.848495986562114,106.98333333333332
115,0,1,0,36.35,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,34.87532583413606,-12.99199250080273,12.99199250080273,21.883333333333333
596,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,-13.355239568402226,13.355239568402226,103.86666666666666
180,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,-2.563884304031248,2.563884304031248,100.45
301,0,0,2,36.083333333333336,36.58333333333333,108,1,1.0,1.0,20.941944678612465,-0.5086113452791317,0.5086113452791317,20.433333333333334
735,0,0,2,87.5,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,132.43227036018715,-13.64893702685383,13.64893702685383,118.78333333333332
797,0,0,2,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,118.11567163647985,2.55099503018684,2.55099503018684,120.66666666666669
865,0,0,2,127.78333333333332,85.79722222222222,12,1,1.0,1.0,209.9230067487055,-14.42300674870549,14.42300674870549,195.5
743,1,0,2,22.8,29.420617283950616,2088,1,1.0,1.0,75.72799279207052,-54.27799279207052,54.27799279207052,21.45
679,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-18.858085410860582,18.858085410860582,98.05
517,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,40.43885974483032,50.67780692183634,50.67780692183634,91.11666666666666
954,0,0,2,254.5,123.32713963963964,2937,4,0.0967741935483871,0.0472972972972973,219.9500459517072,-32.2667126183739,32.2667126183739,187.6833333333333
45,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,78.54113589539037,78.54113589539037,171.95
880,0,1,2,24.9,22.48888888888889,10,1,1.0,1.0,128.73581283203094,2.1808538346357125,2.1808538346357125,130.91666666666666
157,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.81836037570277,91.66497295763055,91.66497295763055,161.48333333333332
720,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.18062673675567,-29.68062673675567,29.68062673675567,17.5
171,0,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.47816519869575,-28.97816519869575,28.97816519869575,84.5
16,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-8.711911914015374,8.711911914015374,93.7
511,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,137.99677754973462,-32.780110883067934,32.780110883067934,105.21666666666668
48,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,10.10780256205706,10.10780256205706,103.51666666666668
941,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,84.0792595195264,-15.562592852859737,15.562592852859737,68.51666666666667
814,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,173.53940253337072,-104.43940253337072,104.43940253337072,69.1
515,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,212.0212256004463,-34.021225600446286,34.021225600446286,178.0
664,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,118.91213398953023,5.521199343803104,5.521199343803104,124.43333333333334
480,0,0,2,27.566666666666663,29.420617283950616,2088,1,1.0,1.0,83.34073700862326,-6.224070341956605,6.224070341956605,77.11666666666666
283,0,1,2,38.41666666666666,36.58333333333333,108,1,1.0,1.0,34.439575353014675,-5.306242019681342,5.306242019681342,29.133333333333333
696,0,0,2,85.0,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,110.12314908592037,8.160184247412943,8.160184247412943,118.28333333333332
633,1,0,2,33.1,29.420617283950616,2088,1,1.0,1.0,170.75477646200974,-12.271443128676424,12.271443128676424,158.48333333333332
225,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,27.50405083756999,-3.8373841709033236,3.8373841709033236,23.666666666666668
26,0,0,0,32.666666666666664,29.420617283950616,2088,1,1.0,1.0,143.8050223275386,-21.088355660871926,21.088355660871926,122.71666666666668
758,0,0,2,19.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,324.38210674019416,190.18455992647256,190.18455992647256,514.5666666666667
437,0,0,2,35.25,29.420617283950616,2088,1,1.0,1.0,147.05110940456368,27.79889059543632,27.79889059543632,174.85
922,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-112.7843187469004,112.7843187469004,276.3
364,0,0,2,98.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,146.98007105680853,-54.513404390141844,54.513404390141844,92.46666666666668
229,0,0,0,97.35,117.2535460992908,1325,1,1.0,1.0,119.94112083833141,-13.191120838331415,13.191120838331415,106.75
37,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,107.69364259948456,-29.293642599484556,29.293642599484556,78.4
936,0,0,0,120.21666666666668,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,279.82543775756,-66.74210442422671,66.74210442422671,213.0833333333333
374,1,0,0,43.583333333333336,29.420617283950616,2088,1,1.0,1.0,282.7781741738207,7.888492492846012,7.888492492846012,290.6666666666667
469,0,0,2,44.0,48.410833333333336,174,2,0.8571428571428571,0.875,150.92896981462718,-19.87896981462717,19.87896981462717,131.05
938,0,0,2,36.7,29.420617283950616,2088,1,1.0,1.0,115.14367385508933,-6.810340521756018,6.810340521756018,108.33333333333331
824,0,0,2,74.1,98.04411764705884,49,1,1.0,1.0,175.08191433926766,7.134752327399013,7.134752327399013,182.21666666666667
703,1,0,2,73.6,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,92.36714980072783,67.89951686593885,67.89951686593885,160.26666666666668
194,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,-27.25039217943904,27.25039217943904,35.86666666666667
827,0,0,2,156.56666666666666,117.2535460992908,1325,1,1.0,1.0,345.4505957872989,-11.350595787298857,11.350595787298857,334.1
837,0,0,2,24.83333333333333,29.420617283950616,2088,1,1.0,1.0,36.16274017203476,22.253926494631898,22.253926494631898,58.41666666666666
503,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,137.99677754973462,-33.36344421640128,33.36344421640128,104.63333333333334
940,0,0,0,35.0,48.410833333333336,174,2,0.8571428571428571,0.875,77.69775741105781,-7.797757411057802,7.797757411057802,69.9
914,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-67.61765208023377,67.61765208023377,321.46666666666664
579,0,0,0,107.16666666666669,117.2535460992908,1325,1,1.0,1.0,90.53915739911714,-16.05582406578381,16.05582406578381,74.48333333333333
939,0,0,2,154.2,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,226.5106664454427,-57.34399977877604,57.34399977877604,169.16666666666666
162,0,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,45.93472003129213,0.5319466353745383,0.5319466353745383,46.46666666666667
680,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-14.308085410860585,14.308085410860585,102.6
152,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.81836037570277,-30.01836037570277,30.01836037570277,39.8
689,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,67.1436383881499,-5.043638388149894,5.043638388149894,62.1
678,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-17.608085410860582,17.608085410860582,99.3
731,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.20192715469553,-58.38526048802886,58.38526048802886,65.81666666666666
111,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,30.51157277489939,-4.911572774899387,4.911572774899387,25.6
226,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,27.50405083756999,-1.1873841709033286,1.1873841709033286,26.316666666666663
666,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,118.91213398953023,10.537866010469756,10.537866010469756,129.45
103,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,101.27162876465317,2.5950379020134875,2.5950379020134875,103.86666666666666
421,0,1,0,11.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,618.8475745355278,14.65242546447223,14.65242546447223,633.5
419,0,1,2,192.2,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,187.9307882224982,54.8025451108351,54.8025451108351,242.7333333333333
867,0,0,2,70.91666666666667,48.410833333333336,174,2,0.1428571428571428,0.125,58.66405810745937,-20.280724774126035,20.280724774126035,38.38333333333333
586,1,0,2,43.91666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,140.60584234274768,48.19415765725233,48.19415765725233,188.8
756,1,0,2,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,467.3865866468697,-54.01991998020304,54.01991998020304,413.3666666666667
119,0,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0,41.8742534394821,-14.540920106148775,14.540920106148775,27.33333333333333
53,0,0,0,13.25,20.633333333333336,6,1,1.0,1.0,59.74224165344046,-15.658908320107123,15.658908320107123,44.083333333333336
151,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,32.67691870557173,0.22308129442826896,0.22308129442826896,32.9
403,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-38.02587261866489,38.02587261866489,118.81666666666666
916,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-102.76765208023374,102.76765208023374,286.31666666666666
207,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,-20.233725512772374,20.233725512772374,42.88333333333333
658,1,0,2,132.53333333333333,117.2535460992908,1325,1,1.0,1.0,70.41599350023839,-31.915993500238386,31.915993500238386,38.5
817,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,173.53940253337072,22.093930799962607,22.093930799962607,195.63333333333333
813,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,173.53940253337072,8.827264133295955,8.827264133295955,182.36666666666667
8,0,1,2,49.68333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,87.08162707089667,5.035039595769987,5.035039595769987,92.11666666666666
781,0,0,2,52.96666666666667,48.410833333333336,174,2,0.1428571428571428,0.125,121.94919187645372,12.534141456879595,12.534141456879595,134.48333333333332
36,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,107.69364259948456,19.306357400515438,19.306357400515438,127.0
452,0,0,2,113.01666666666668,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,222.57914048616507,-16.362473819498405,16.362473819498405,206.21666666666667
651,1,0,2,80.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,182.1446058368374,-14.794605836837405,14.794605836837405,167.35
253,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,45.45897683926471,-17.892310172598044,17.892310172598044,27.566666666666663
303,0,0,2,57.56666666666667,85.79722222222222,12,1,1.0,1.0,180.00940428118918,-21.909404281189182,21.909404281189182,158.1
722,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.18062673675567,-31.563960070089003,31.563960070089003,15.616666666666667
571,0,0,2,20.2,48.410833333333336,174,2,0.8571428571428571,0.875,28.65709943513603,8.292900564863974,8.292900564863974,36.95
623,1,0,2,43.18333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,176.2860274682149,-17.78602746821491,17.78602746821491,158.5
687,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-18.52475207752724,18.52475207752724,98.38333333333334
697,1,0,2,30.133333333333333,29.420617283950616,2088,1,1.0,1.0,152.08309157927957,14.166908420720432,14.166908420720432,166.25
262,0,0,2,31.83333333333333,36.58333333333333,108,1,1.0,1.0,38.41689694066758,-0.03356360733424424,0.03356360733424424,38.38333333333333
610,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,115.80944690707018,16.423886426263138,16.423886426263138,132.23333333333332
297,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.42759901304937,1.0057343202839633,1.0057343202839633,72.43333333333334
414,0,0,2,61.85,48.410833333333336,174,2,0.8571428571428571,0.875,455.6561797831854,360.36048688348126,360.36048688348126,816.0166666666667
150,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,32.67691870557173,-3.7935853722383968,3.7935853722383968,28.883333333333333
764,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.54273403632742,-23.14273403632742,23.14273403632742,47.4
640,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,70.79970932393536,-20.61637599060203,20.61637599060203,50.18333333333333
967,0,0,0,24.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,178.2352237245934,58.98144294207327,58.98144294207327,237.21666666666667
550,0,0,0,26.1,41.09047619047619,3237,3,0.0681818181818181,0.0153061224489795,89.7980900087219,38.71857665794478,38.71857665794478,128.51666666666668
767,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.54273403632742,15.040599297005912,15.040599297005912,85.58333333333333
488,0,1,2,17.516666666666666,19.226530612244897,760,1,1.0,1.0,22.888232135273306,-0.9548988019399722,0.9548988019399722,21.933333333333334
147,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,32.67691870557173,-3.876918705571729,3.876918705571729,28.8
146,0,0,2,18.05,17.120833333333334,8,1,1.0,1.0,75.57295814570705,1.477041854292949,1.477041854292949,77.05
863,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,145.27008186318076,-68.18674852984743,68.18674852984743,77.08333333333333
902,0,1,2,83.66666666666667,98.04411764705884,49,1,1.0,1.0,164.24602954330257,9.20397045669742,9.20397045669742,173.45
716,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.18062673675567,33.68603992991099,33.68603992991099,80.86666666666666
659,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,212.0212256004463,-39.42122560044629,39.42122560044629,172.6
348,0,0,2,33.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,99.61868680060009,-1.552020133933425,1.552020133933425,98.06666666666666
463,0,0,2,71.38333333333334,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,90.31055248611169,-17.893885819445018,17.893885819445018,72.41666666666667
325,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,293.1492898301972,-90.29928983019718,90.29928983019718,202.85
186,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,-11.080550970697914,11.080550970697914,91.93333333333334
123,0,0,0,29.566666666666663,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,123.90429954571992,26.995700454280083,26.995700454280083,150.9
826,0,0,0,47.53333333333333,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,54.75674989826622,-1.2567498982662215,1.2567498982662215,53.5
608,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,115.80944690707018,-6.842780240403499,6.842780240403499,108.96666666666668
143,1,0,2,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,151.00517622338694,7.4114904432797175,7.4114904432797175,158.41666666666666
929,0,0,2,42.66666666666666,36.58333333333333,108,1,1.0,1.0,50.566069053909935,7.767264279423401,7.767264279423401,58.333333333333336
197,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,24.949607820560956,24.949607820560956,88.06666666666666
609,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,115.80944690707018,-6.742780240403519,6.742780240403519,109.06666666666666
279,0,0,0,95.58333333333331,117.2535460992908,1325,1,1.0,1.0,135.56854022384047,-5.018540223840461,5.018540223840461,130.55
293,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.42759901304937,-6.027599013049368,6.027599013049368,65.4
400,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,9.790794048001771,9.790794048001771,166.63333333333333
122,0,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0,41.8742534394821,12.275746560517895,12.275746560517895,54.15
183,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,17.25278236263543,17.25278236263543,120.26666666666668
202,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,50.332941153894296,50.332941153894296,113.45
438,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,148.59485564674657,-105.46152231341324,105.46152231341324,43.13333333333333
246,0,1,2,32.3,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,106.75970770455392,21.356958962112756,21.356958962112756,128.11666666666667
415,0,0,2,120.43333333333334,48.410833333333336,174,2,0.8571428571428571,0.875,201.93049866818453,-35.53049866818452,35.53049866818452,166.4
752,0,1,2,36.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,125.40121222976748,-26.734545563100795,26.734545563100795,98.66666666666669
741,0,0,2,34.733333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,121.58531495014661,36.014685049853384,36.014685049853384,157.6
755,1,0,2,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,467.3865866468697,-79.16991998020313,79.16991998020313,388.2166666666666
859,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,145.27008186318076,7.079918136819231,7.079918136819231,152.35
129,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.6047716360624,4.661895030604285,4.661895030604285,137.26666666666668
637,1,0,2,111.08333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,102.28176758891846,-9.598434255585119,9.598434255585119,92.68333333333334
402,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-38.225872618664894,38.225872618664894,118.61666666666666
760,0,1,2,27.416666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,85.58823413217668,-7.97156746551002,7.97156746551002,77.61666666666666
746,1,0,2,27.0,29.420617283950616,2088,1,1.0,1.0,141.1313956328014,-26.36472896613472,26.36472896613472,114.76666666666668
884,0,0,0,34.5,48.410833333333336,174,2,0.8571428571428571,0.875,93.65449418618591,-8.654494186185914,8.654494186185914,85.0
219,0,0,0,60.7,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,180.0507134354347,20.015953231231947,20.015953231231947,200.06666666666663
641,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,70.79970932393536,0.8169573427312997,0.8169573427312997,71.61666666666666
886,0,1,2,37.98333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,157.88054268039716,45.152790652936176,45.152790652936176,203.03333333333333
728,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.20192715469553,-5.2352604880288425,5.2352604880288425,118.96666666666668
780,1,0,0,26.916666666666668,41.09047619047619,3237,3,0.0681818181818181,0.0153061224489795,18.897371585418764,-15.130704918752098,15.130704918752098,3.7666666666666666
890,0,0,0,17.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,71.34449135640317,-2.027824689736505,2.027824689736505,69.31666666666666
624,1,0,2,43.18333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,176.2860274682149,-25.419360801548237,25.419360801548237,150.86666666666667
849,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.50728962333936,-14.390622956672694,14.390622956672694,56.11666666666667
736,0,1,2,119.08333333333331,98.04411764705884,49,1,1.0,1.0,156.942061637388,-28.342061637388014,28.342061637388014,128.6
386,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-13.47587261866488,13.47587261866488,143.36666666666667
942,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,84.0792595195264,-36.845926186193076,36.845926186193076,47.23333333333333
509,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,137.99677754973462,-22.44677754973462,22.44677754973462,115.55
267,1,0,2,20.08333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,88.81723662141366,-13.55056995474699,13.55056995474699,75.26666666666667
793,0,0,2,26.75,26.75,2,1,1.0,1.0,55.6421471645034,-22.1421471645034,22.1421471645034,33.5
441,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,148.59485564674657,97.15514435325343,97.15514435325343,245.75
496,1,0,2,33.75,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,120.21971269440752,-21.10304602774086,21.10304602774086,99.11666666666666
112,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,30.51157277489939,-2.1115727748993898,2.1115727748993898,28.4
691,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,67.1436383881499,-5.043638388149894,5.043638388149894,62.1
232,0,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,75.02960320390746,-9.696269870574127,9.696269870574127,65.33333333333333
842,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.50728962333936,-22.57395629000603,22.57395629000603,47.93333333333333
607,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,115.80944690707018,17.073886426263144,17.073886426263144,132.88333333333333
671,0,0,2,31.866666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.02450539276828,33.525494607231735,33.525494607231735,146.55
373,1,0,0,43.583333333333336,29.420617283950616,2088,1,1.0,1.0,282.7781741738207,5.271825826179338,5.271825826179338,288.05
951,0,0,2,263.8333333333333,123.32713963963964,2937,4,0.0967741935483871,0.0472972972972973,221.4452286625113,-22.128561995844677,22.128561995844677,199.31666666666663
816,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,173.53940253337072,22.87726413329591,22.87726413329591,196.41666666666663
233,0,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,75.02960320390746,-11.246269870574125,11.246269870574125,63.78333333333333
761,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.54273403632742,-22.30940070299409,22.30940070299409,48.23333333333333
676,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,106.34191458913942,106.34191458913942,223.25
317,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,293.1492898301972,-10.382623163530525,10.382623163530525,282.76666666666665
648,1,0,2,31.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,129.37642809416963,-12.676428094169623,12.676428094169623,116.7
