SHIPMENTID,VESSEL,IMO,VOYAGE#,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,EQUIPMENTTYPECODE,HAZMAT,GROSS_WEIGHT,weight_uom
163019,ANTWERPEN EXPRESS,9612997,034E,YANTIAN,NEW YORK,23-02-2020 09:35,26-02-2020 09:13,40HC,,3063,KG
163021,ANTWERPEN EXPRESS,9612997,034E,YANTIAN,NEW YORK,23-02-2020 09:35,26-02-2020 09:38,40HC,,6018,KG
164186,NYK SWAN,9741437,012E,YANTIAN,SAVANNAH,06-04-2020 05:39,13-04-2020 12:29,40HC,,15820,KG
164190,NYK SWAN,9741437,012E,YANTIAN,SAVANNAH,06-04-2020 05:39,13-04-2020 12:29,40HC,,15820,KG
164192,NYK SWAN,9741437,012E,YANTIAN,SAVANNAH,06-04-2020 05:39,13-04-2020 12:29,40HC,,15820,KG
164677,YM WARMTH,9704647,022E,YANTIAN,NEW YORK,16-02-2020 04:15,21-02-2020 11:03,40HC,,18550,KG
165128,MOL CREATION,9321237,073E,NINGBO,OAKLAND,16-02-2020 17:04,18-02-2020 00:00,40HC,,,
165182,YM UNIFORM,9337482,210E,KAOHSIUNG,NEW YORK,14-03-2020 07:59,18-03-2020 00:00,20ST,,,
166575,MEISHAN BRIDGE,9805465,009E,YANTIAN,SAVANNAH,09-04-2020 21:24,16-04-2020 16:00,40HC,,13270,KG
166577,MEISHAN BRIDGE,9805465,009E,YANTIAN,SAVANNAH,09-04-2020 21:24,16-04-2020 11:53,40HC,,13270,KG
167639,CONTI ANNAPURNA,9286255,004E,SHANGHAI,SAVANNAH,02-04-2020 17:30,09-04-2020 15:45,40ST,,8524,KG
167810,YM UNANIMITY,9462718,047E,XIAMEN,LOS ANGELES,28-03-2020 05:14,01-04-2020 07:43,40HC,,34558,KG
167834,MEISHAN BRIDGE,9805465,009E,KAOHSIUNG,SAVANNAH,09-04-2020 21:24,14-04-2020 00:00,20ST,,,
167838,MEISHAN BRIDGE,9805465,009E,KAOHSIUNG,CHARLESTON,12-04-2020 03:24,13-04-2020 00:00,20ST,,,
167854,NYK ADONIS,9468293,053E,KAOHSIUNG,LOS ANGELES,13-03-2020 06:54,19-03-2020 19:24,40ST,,19401,KG
168507,SEASPAN HUDSON,9630418,016E,CAI MEP,NEW YORK,26-03-2020 06:29,31-03-2020 11:05,40ST,,36581,KG
168609,NYK FALCON,9741425,014E,YANTIAN,SAVANNAH,20-04-2020 17:54,23-04-2020 08:00,40HC,,32520,KG
168611,NYK FALCON,9741425,014E,YANTIAN,SAVANNAH,20-04-2020 17:54,23-04-2020 08:00,40HC,,32520,KG
168617,NYK FALCON,9741425,014E,YANTIAN,SAVANNAH,20-04-2020 17:54,23-04-2020 08:00,40HC,,32520,KG
168621,NYK FALCON,9741425,014E,YANTIAN,SAVANNAH,20-04-2020 17:54,23-04-2020 08:00,40HC,,32520,KG
171148,UNAYZAH,9525871,017E,YANTIAN,SAVANNAH,23-04-2020 19:24,28-04-2020 07:29,40HC,,24020,KG
172421,UNAYZAH,9525871,017E,KAOHSIUNG,CHARLESTON,26-04-2020 10:04,27-04-2020 00:00,20ST,,,
174889,MONACO BRIDGE,9757204,010E,YANTIAN,SAVANNAH,02-05-2020 15:09,05-05-2020 12:29,40HC,,13210,KG
174897,NYK SWAN,9741437,012E,KAOHSIUNG,NEW YORK,31-03-2020 15:54,02-04-2020 12:36,20ST,,,
178160,MONACO BRIDGE,9757204,010E,KAOHSIUNG,CHARLESTON,05-05-2020 14:48,07-05-2020 00:00,40ST,,,
178165,YM WIDTH,9708447,018E,YANTIAN,SAVANNAH,06-05-2020 10:09,08-05-2020 06:57,40HC,,21300,KG
178167,YM WIDTH,9708447,018E,YANTIAN,SAVANNAH,06-05-2020 10:09,08-05-2020 08:35,40HC,,21300,KG
178171,YM WIDTH,9708447,018E,YANTIAN,SAVANNAH,06-05-2020 10:09,08-05-2020 07:13,40HC,,21300,KG
180232,SOFIA EXPRESS,9450404,057E,YANTIAN,TACOMA,13-01-2020 06:06,21-01-2020 09:44,40ST,,,
180240,CONTI ANNAPURNA,9286255,002E,YANTIAN,TACOMA,27-10-2019 09:36,31-10-2019 10:01,20ST,,,
180732,YM WIDTH,9708447,018E,CAI MEP,NEW YORK,01-05-2020 17:34,05-05-2020 14:00,20ST,,,
182225,YM WARMTH,9704647,023E,YANTIAN,SAVANNAH,20-05-2020 17:40,27-05-2020 13:52,40HC,,15524,KG
182892,AL QIBLA,9525924,017E,YANTIAN,SAVANNAH,14-05-2020 14:49,20-05-2020 09:19,40HC,,18860,KG
184200,AL QIBLA,9525924,017E,KAOHSIUNG,NEW YORK,07-05-2020 17:09,11-05-2020 00:00,40ST,,,
184202,YM WIDTH,9708447,018E,KAOHSIUNG,NEW YORK,01-05-2020 17:34,06-05-2020 00:00,20ST,,,
185230,ONE MINATO,9805477,009E,KAOHSIUNG,NEW YORK,21-05-2020 22:14,22-05-2020 12:12,40ST,,,
185693,NYK TRITON,9356713,079E,CAI MEP,LONG BEACH,09-04-2020 17:30,15-04-2020 13:25,40ST,,,
193192,SEASPAN OSPREY,9786736,101E,KAOHSIUNG,SAVANNAH,10-06-2020 12:54,11-06-2020 10:21,40ST,,,
195710,HYUNDAI PRIDE,9637260,035E,YANTIAN,SAVANNAH,03-06-2020 17:29,08-06-2020 12:15,40HC,,3923,KG
201361,HMM PROMISE,9742168,014W,VANCOUVER,HONG KONG,08-06-2020 16:30,11-06-2020 15:50,40ST,,,
204002,HYUNDAI PRIDE,9637260,035E,YANTIAN,NEW YORK,28-05-2020 20:55,04-06-2020 09:34,40ST,,,
204616,KUALA LUMPUR EXPRESS,9343730,082E,PUSAN,LOS ANGELES,28-05-2020 05:14,29-05-2020 17:05,20ST,,,
204749,FRANKFURT EXPRESS,9450442,063E,PUSAN,TACOMA,25-05-2020 12:49,28-05-2020 11:29,20ST,,,
204894,ONE HARBOUR,9302152,082E,PUSAN,LOS ANGELES,12-06-2020 15:42,17-06-2020 20:38,20ST,,,
207818,YM MUTUALITY,9455870,075E,XIAMEN,LOS ANGELES,27-05-2020 04:55,01-06-2020 14:07,40HC,,7972,KG
207838,MOL CELEBRATION,9321251,077E,SHANGHAI,SAVANNAH,19-06-2020 09:50,01-07-2020 09:53,40ST,,8277,KG
209491,SEASPAN OSPREY,9786736,101E,YANTIAN,SAVANNAH,10-06-2020 12:54,16-06-2020 11:04,40HC,,3479,KG
218011,HYUNDAI PRIDE,9637260,035E,VUNG TAU,NEW YORK,28-05-2020 20:55,01-06-2020 16:00,20ST,,,
218754,YM UTILITY,9337470,067E,KAOHSIUNG,NEW YORK,25-06-2020 20:44,29-06-2020 00:00,40ST,,,
221527,CONTI ANNAPURNA,9286255,005E,SHANGHAI,SAVANNAH,22-06-2020 10:48,06-07-2020 09:10,40ST,,6967,KG
226608,HENRY HUDSON BRIDGE,9302176,071E,XIAMEN,LOS ANGELES,17-06-2020 16:00,25-06-2020 01:17,40HC,,26578,KG
228837,MOL CELEBRATION,9321251,077E,SHANGHAI,SAVANNAH,19-06-2020 09:50,01-07-2020 12:30,40ST,,8277,KG
231153,NYK SWAN,9741437,013E,YANTIAN,LONG BEACH,10-06-2020 16:54,12-06-2020 07:47,40HC,,7560,KG
232803,SEASPAN OSPREY,9786736,101E,HONG KONG,NEW YORK,05-06-2020 17:00,08-06-2020 11:32,20ST,,,
232813,ONE CONTRIBUTION,9629914,042E,PIPAVAV,OAKLAND,12-06-2020 07:50,17-06-2020 20:18,20ST,,,
237676,YM UTILITY,9337470,067E,KAOHSIUNG,NEW YORK,25-06-2020 20:44,29-06-2020 00:00,40ST,,,
237677,YM UTILITY,9337470,067E,KAOHSIUNG,NEW YORK,25-06-2020 20:44,29-06-2020 00:00,40ST,,,
242702,HENRY HUDSON BRIDGE,9302176,071E,XIAMEN,LOS ANGELES,17-06-2020 16:00,25-06-2020 14:56,40HC,,26578,KG
242704,HENRY HUDSON BRIDGE,9302176,071E,XIAMEN,LOS ANGELES,17-06-2020 16:00,25-06-2020 02:00,40HC,,26578,KG
244563,YM UNANIMITY,9462718,049E,XIAMEN,LOS ANGELES,10-06-2020 04:39,11-06-2020 14:10,40HC,,15011,KG
245570,PALENA,9306196,015W,SCHIEDAM,NEW YORK,09-06-2020 17:40,09-06-2020 21:26,40HC,,,
248233,YM UNANIMITY,9462718,049E,KAOHSIUNG,LOS ANGELES,10-06-2020 04:39,16-06-2020 20:55,40ST,,,
249692,NYK SWAN,9741437,013E,YANTIAN,LONG BEACH,10-06-2020 16:54,12-06-2020 07:24,40HC,,7560,KG
256119,UNAYZAH,9525871,018E,KAOHSIUNG,NEW YORK,28-07-2020 16:50,03-08-2020 19:23,40ST,N,,
256554,ONE CYGNUS,9806081,005E,HONG KONG,OAKLAND,24-06-2020 02:44,29-06-2020 17:13,20ST,N,,
263812,CONTI CONQUEST,9293818,008E,CAI MEP,VANCOUVER,22-06-2020 11:48,01-07-2020 00:28,40HC,N,,
271858,UNAYZAH,9525871,018E,HONG KONG,NEW YORK,28-07-2020 16:50,30-07-2020 18:44,20ST,N,,
273077,SEASPAN THAMES,9630377,015W,VANCOUVER,HONG KONG,06-07-2020 10:12,09-07-2020 15:15,40ST,N,,
274717,ONE COSMOS,9388340,075W,VANCOUVER,SHANGHAI,15-07-2020 21:30,17-07-2020 12:13,40ST,N,,
275021,PRAGUE EXPRESS,9450399,062W,VANCOUVER,HONG KONG,13-07-2020 03:30,17-07-2020 10:14,40ST,N,,
275208,HYUNDAI BRAVE,9346304,087W,VANCOUVER,SHANGHAI,30-06-2020 07:00,01-07-2020 14:40,40ST,N,,
275219,HYUNDAI BRAVE,9346304,087W,VANCOUVER,SHANGHAI,30-06-2020 07:00,03-07-2020 19:53,40ST,N,,
275220,HYUNDAI BRAVE,9346304,087W,VANCOUVER,SHANGHAI,30-06-2020 07:00,03-07-2020 18:11,40ST,N,,
275221,HYUNDAI BRAVE,9346304,087W,VANCOUVER,SHANGHAI,30-06-2020 07:00,08-07-2020 14:26,40ST,N,,
275222,HYUNDAI BRAVE,9346304,087W,VANCOUVER,SHANGHAI,30-06-2020 07:00,08-07-2020 14:28,40ST,N,,
275223,PRAGUE EXPRESS,9450399,062W,VANCOUVER,YANTIAN,14-07-2020 08:20,15-07-2020 17:50,40ST,N,,
285691,HMM PROMISE,9742168,015W,VANCOUVER,HONG KONG,02-08-2020 13:00,05-08-2020 08:42,40ST,N,,
285700,HMM PROMISE,9742168,015W,VANCOUVER,SHANGHAI,08-08-2020 03:30,14-08-2020 00:33,40ST,N,,
285767,HMM PROMISE,9742168,015W,VANCOUVER,SHANGHAI,08-08-2020 03:30,12-08-2020 06:10,40ST,N,,
285831,NAVIOS UNISON,9408853,001E,YANTIAN,VANCOUVER,15-07-2020 05:44,22-07-2020 19:57,45HC,N,,
286027,NYK THEMIS,9356696,067E,KAOHSIUNG,TACOMA,13-07-2020 05:42,15-07-2020 11:12,20ST,N,,
286747,HYUNDAI HONOUR,9473731,022E,PUSAN,NEW YORK,12-07-2020 04:09,15-07-2020 06:42,LCL,,,
