,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND,LENGTH,CLUSTER,VESSEL_CATEGORY,Terminal,Departure Time,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO
454,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 14:24:00,0,205.1,11.712954095707344,0,1,0,335,2,Large,WUT (WASHINGTON UNITED TERMINALS),2021-03-05 18:19:00,113.01666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
455,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 15:01:00,0,205.71666666666667,11.72529698827436,0,1,0,335,2,Large,WUT (WASHINGTON UNITED TERMINALS),2021-03-05 18:19:00,113.01666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
456,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 15:00:00,0,205.7,11.724963754150902,0,1,0,335,2,Large,WUT (WASHINGTON UNITED TERMINALS),2021-03-05 18:19:00,113.01666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
457,ONE HAMBURG,9395159,KOBE,OAKLAND,2019-11-12 07:09:00,2019-11-15 08:29:00,0,73.33333333333333,8.014134192285722,0,0,0,336,2,Large,TRAPAC OAKLAND,2019-11-13 15:15:00,32.1,48.410833333333336,174,2,0.8571428571428571,0.875
458,ONE HAMBURG,9395159,TOKYO,OAKLAND,2019-11-12 07:09:00,2019-11-13 15:40:00,0,32.516666666666666,5.726359023868832,0,1,0,336,2,Large,TRAPAC OAKLAND,2019-11-13 15:15:00,32.1,48.410833333333336,174,2,0.8571428571428571,0.875
459,ONE HAMBURG,9395159,NAGOYA,LOS ANGELES,2019-11-06 05:29:00,2019-11-13 11:12:00,0,173.71666666666667,11.045273748203291,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-10 04:09:00,94.66666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
460,ONE HAMBURG,9395159,TOKYO,LOS ANGELES,2019-11-06 05:29:00,2019-11-11 09:07:00,0,123.63333333333334,9.766433566257918,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-10 04:09:00,94.66666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
461,ONE HAMBURG,9395159,TOKYO,SINGAPORE,2021-02-17 18:15:00,2021-02-18 06:35:00,0,12.333333333333334,3.572157349004383,0,1,0,336,2,Large,PSA (PORT OF SINGAPORE AUTHORITY),2021-02-19 06:00:00,35.75,36.58333333333333,108,1,1.0,1.0
462,ONE HAMBURG,9395159,TOKYO,SINGAPORE,2021-02-17 18:15:00,2021-02-19 06:09:00,0,35.9,5.979137546446617,0,1,0,336,2,Large,PSA (PORT OF SINGAPORE AUTHORITY),2021-02-19 06:00:00,35.75,36.58333333333333,108,1,1.0,1.0
463,NORTHERN JUSTICE,9450351,QINGDAO,TACOMA,2019-11-20 07:06:00,2019-11-23 07:31:00,0,72.41666666666667,7.974857181414202,0,1,0,332,2,Large,HUSKY TERMINAL,2019-11-23 06:29:00,71.38333333333334,60.251366120218584,640,2,0.42857142857142855,0.19672131147540983
464,SEASPAN BRIGHTNESS,9685346,HONG KONG,LOS ANGELES,2019-11-15 14:54:00,2019-11-19 16:11:00,0,97.28333333333332,8.932066914625418,0,1,0,337,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-19 17:39:00,98.75,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
465,SEASPAN BRIGHTNESS,9685346,YANTIAN,LOS ANGELES,2019-11-15 14:54:00,2019-11-21 18:04:00,0,147.16666666666666,10.407190869445262,0,1,0,337,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-19 17:39:00,98.75,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
466,SEASPAN BRIGHTNESS,9685346,YANTIAN,LOS ANGELES,2019-11-15 14:54:00,2019-11-20 13:50:00,0,118.93333333333334,9.627896384089356,0,1,0,337,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-19 17:39:00,98.75,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
467,SEASPAN BRIGHTNESS,9685346,YANTIAN,LOS ANGELES,2019-11-15 14:54:00,2019-11-20 10:58:00,1,116.06666666666666,9.541412737751092,0,1,0,337,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-19 17:39:00,98.75,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
468,SEASPAN BRIGHTNESS,9685346,YANTIAN,LOS ANGELES,2019-11-15 14:54:00,2019-11-20 10:58:00,1,116.06666666666666,9.541412737751092,0,1,0,337,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-19 17:39:00,98.75,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
469,SEASPAN BRIGHTNESS,9685346,YANTIAN,OAKLAND,2019-11-21 05:19:00,2019-11-26 16:22:00,0,131.05,9.977379803689898,0,1,0,337,2,Large,TRAPAC OAKLAND,2019-11-23 01:19:00,44.0,48.410833333333336,174,2,0.8571428571428571,0.875
470,ONE HUMBER,9302140,TOKYO,HAMBURG,2019-11-25 22:54:00,2019-11-27 02:44:00,0,27.83333333333333,5.3423859648264,0,0,0,336,2,Large,CTA (CONTAINER TERMINAL ALTENWERDER),2019-11-27 16:30:00,41.6,41.6,2,1,1.0,1.0
471,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 06:00:00,0,29.666666666666668,5.497966683567067,0,1,0,336,2,Large,PSA (PORT OF SINGAPORE AUTHORITY),2021-01-05 09:35:00,33.25,36.58333333333333,108,1,1.0,1.0
472,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 05:58:00,0,29.633333333333333,5.495201865256115,0,1,0,336,2,Large,PSA (PORT OF SINGAPORE AUTHORITY),2021-01-05 09:35:00,33.25,36.58333333333333,108,1,1.0,1.0
473,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 05:46:00,0,29.433333333333334,5.478564807641867,0,1,0,336,2,Large,PSA (PORT OF SINGAPORE AUTHORITY),2021-01-05 09:35:00,33.25,36.58333333333333,108,1,1.0,1.0
474,ONE CONTINUITY,9388352,QINGDAO,TACOMA,2019-11-29 04:00:00,2019-12-03 09:24:00,0,101.4,9.072567662922676,0,1,0,320,0,Medium,HUSKY TERMINAL,2019-12-01 18:49:00,62.81666666666667,60.251366120218584,640,2,0.42857142857142855,0.19672131147540983
475,HARBOUR BRIDGE,9302152,KOBE,OAKLAND,2019-11-19 07:18:00,2019-11-21 08:20:00,0,49.03333333333333,6.820124111290888,0,1,0,336,2,Large,TRAPAC OAKLAND,2019-11-20 17:12:00,33.9,48.410833333333336,174,2,0.8571428571428571,0.875
476,HARBOUR BRIDGE,9302152,NAGOYA,LOS ANGELES,2019-11-13 16:24:00,2019-11-20 10:50:00,0,162.43333333333334,10.783519252713514,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-17 04:12:00,83.8,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
477,HARBOUR BRIDGE,9302152,NAGOYA,LOS ANGELES,2019-11-13 16:24:00,2019-11-20 11:16:00,0,162.86666666666667,10.7938146016668,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-17 04:12:00,83.8,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
478,HARBOUR BRIDGE,9302152,NAGOYA,LOS ANGELES,2019-11-13 16:24:00,2019-11-18 10:30:00,0,114.1,9.481169291880358,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-17 04:12:00,83.8,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
479,ONE HARBOUR,9302152,PUSAN,LOS ANGELES,2020-06-12 15:42:00,2020-06-17 20:38:00,1,124.93333333333334,9.804067994670351,0,0,0,336,2,Large,TRAPAC LOS ANGELES,2020-06-17 18:42:00,123.0,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
480,CMA CGM TITUS,9450636,NHAVA SHEVA,SAVANNAH,2019-12-03 11:05:00,2019-12-06 16:12:00,0,77.11666666666666,8.172525778552142,1,1,0,334,2,Large,GARDEN CITY TERMINAL,2019-12-04 14:39:00,27.566666666666666,29.420617283950616,2088,1,1.0,1.0
481,HANGZHOU BAY BRIDGE,9566394,HONG KONG,SAVANNAH,2019-12-16 12:20:00,2019-12-18 13:51:00,0,49.516666666666666,6.847730090890522,0,0,0,335,2,Large,GARDEN CITY TERMINAL,2019-12-17 19:14:00,30.9,29.420617283950616,2088,1,1.0,1.0
482,HANGZHOU BAY BRIDGE,9566394,SHANGHAI,SAVANNAH,2019-12-16 12:20:00,2019-12-18 16:37:00,0,52.28333333333333,7.002052545219773,0,0,0,335,2,Large,GARDEN CITY TERMINAL,2019-12-17 19:14:00,30.9,29.420617283950616,2088,1,1.0,1.0
483,HANGZHOU BAY BRIDGE,9566394,SHANGHAI,SAVANNAH,2019-12-16 12:20:00,2019-12-18 13:25:00,0,49.083333333333336,6.822989146451988,0,0,0,335,2,Large,GARDEN CITY TERMINAL,2019-12-17 19:14:00,30.9,29.420617283950616,2088,1,1.0,1.0
484,HANGZHOU BAY BRIDGE,9566394,SHANGHAI,SAVANNAH,2019-12-16 12:20:00,2019-12-18 09:29:00,0,45.15,6.590735036434392,0,1,0,335,2,Large,GARDEN CITY TERMINAL,2019-12-17 19:14:00,30.9,29.420617283950616,2088,1,1.0,1.0
485,ONE HANGZHOU BAY,9566394,PUSAN,LOS ANGELES,2021-02-19 05:09:00,2021-02-27 14:34:00,0,201.41666666666663,11.63865708571505,0,1,0,335,2,Large,TRAPAC LOS ANGELES,2021-02-26 04:10:00,167.01666666666668,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
486,ONE HOUSTON,9566382,PUSAN,CHARLESTON,2019-12-15 07:59:00,2019-12-16 05:40:00,0,21.683333333333334,4.758122545530046,0,1,1,335,2,Large,WWT (WANDO WELCH TERMINAL),2019-12-16 01:30:00,17.516666666666666,19.226530612244897,760,1,1.0,1.0
487,ONE HOUSTON,9566382,PUSAN,CHARLESTON,2019-12-15 07:59:00,2019-12-16 06:14:00,0,22.25,4.816710466247996,0,1,1,335,2,Large,WWT (WANDO WELCH TERMINAL),2019-12-16 01:30:00,17.516666666666666,19.226530612244897,760,1,1.0,1.0
488,ONE HOUSTON,9566382,PUSAN,CHARLESTON,2019-12-15 07:59:00,2019-12-16 05:55:00,0,21.933333333333334,4.7841071255539305,0,1,1,335,2,Large,WWT (WANDO WELCH TERMINAL),2019-12-16 01:30:00,17.516666666666666,19.226530612244897,760,1,1.0,1.0
489,ONE HOUSTON,9566382,PUSAN,CHARLESTON,2019-12-15 07:59:00,2019-12-16 06:15:00,0,22.266666666666666,4.81841696599897,0,1,1,335,2,Large,WWT (WANDO WELCH TERMINAL),2019-12-16 01:30:00,17.516666666666666,19.226530612244897,760,1,1.0,1.0
490,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-03 00:27:00,0,96.3,8.89786175567987,0,0,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
491,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-02 20:08:00,0,91.98333333333332,8.744597548264872,0,1,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
492,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-03 00:00:00,0,95.85,8.882122935716227,0,0,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
493,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-04 15:39:00,0,135.5,10.099769065345011,0,1,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
494,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-04 10:28:00,0,130.31666666666666,9.95691893900083,0,1,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
495,EXPRESS ROME,9484936,HONG KONG,LOS ANGELES,2019-11-29 00:09:00,2019-12-03 10:14:00,0,106.08333333333331,9.227403211340649,0,1,0,349,2,Large,YTI (YUSEN TERMINAL INTL),2019-12-03 18:34:00,114.41666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
496,EXPRESS ROME,9484936,YANTIAN,NEW YORK,2020-02-28 06:49:00,2020-03-03 09:56:00,1,99.11666666666666,8.995167007660685,0,1,0,349,2,Large,GCT BAYONNE TERMINAL,2020-02-29 16:34:00,33.75,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
497,HENRY HUDSON BRIDGE,9302176,KOBE,LOS ANGELES,2019-11-21 05:14:00,2019-11-27 11:48:00,0,150.56666666666666,10.493400620488226,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
498,HENRY HUDSON BRIDGE,9302176,KOBE,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 16:21:00,0,107.11666666666666,9.260887502716791,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
499,HENRY HUDSON BRIDGE,9302176,KOBE,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 16:29:00,0,107.25,9.265190751534822,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
500,HENRY HUDSON BRIDGE,9302176,NAGOYA,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 16:47:00,0,107.55,9.274858713689568,0,0,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
501,HENRY HUDSON BRIDGE,9302176,NAGOYA,LOS ANGELES,2019-11-21 05:14:00,2019-11-27 17:57:00,0,156.71666666666667,10.645773012010226,0,0,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
502,HENRY HUDSON BRIDGE,9302176,NAGOYA,LOS ANGELES,2019-11-21 05:14:00,2019-11-27 13:44:00,0,152.5,10.54178580128732,0,0,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
503,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 13:52:00,0,104.63333333333334,9.180010857823996,0,0,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
504,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 14:22:00,0,105.13333333333334,9.196407232718547,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
505,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-29 08:26:00,0,195.2,11.51096392506942,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
506,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 08:37:00,0,99.38333333333334,9.00427361729786,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
507,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-27 11:17:00,0,150.05,10.480392881457576,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
508,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 18:56:00,0,109.7,9.34357238919424,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
509,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-26 00:47:00,0,115.55,9.525659133207656,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
510,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-26 15:59:00,0,130.75,9.969019640186117,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
511,HENRY HUDSON BRIDGE,9302176,TOKYO,LOS ANGELES,2019-11-21 05:14:00,2019-11-25 14:27:00,0,105.21666666666668,9.19913439031585,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-25 04:13:00,94.98333333333333,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
512,HENRY HUDSON BRIDGE,9302176,TOKYO,OAKLAND,2019-11-26 07:48:00,2019-11-27 10:55:00,0,27.116666666666667,5.2795188775622375,0,1,0,336,2,Large,TRAPAC OAKLAND,2019-11-27 19:09:00,35.35,48.410833333333336,174,2,0.8571428571428571,0.875
513,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 01:17:00,1,177.28333333333333,11.125411138880802,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2020-06-21 18:36:00,98.6,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
514,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 14:56:00,1,190.9333333333333,11.421585565583504,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2020-06-21 18:36:00,98.6,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
515,HENRY HUDSON BRIDGE,9302176,XIAMEN,LOS ANGELES,2020-06-17 16:00:00,2020-06-25 02:00:00,1,178.0,11.141370355064192,0,1,0,336,2,Large,YTI (YUSEN TERMINAL INTL),2020-06-21 18:36:00,98.6,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
516,HENRY HUDSON BRIDGE,9302176,SURABAYA,OAKLAND,2020-10-08 18:59:00,2020-10-13 20:14:00,0,121.25,9.696675366450537,0,0,0,336,2,Large,TRAPAC OAKLAND,2020-10-11 04:06:00,57.11666666666667,48.410833333333336,174,2,0.8571428571428571,0.875
517,TEXAS TRADER,9295165,NAGOYA,TACOMA,2019-11-17 18:34:00,2019-11-21 13:41:00,0,91.11666666666666,8.713192264143357,0,0,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
518,TEXAS TRADER,9295165,NAGOYA,TACOMA,2019-11-17 18:34:00,2019-11-20 09:23:00,0,62.81666666666667,7.5397964077407185,0,1,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
519,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-19 14:07:00,0,43.55,6.491994519688388,0,0,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
520,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-18 11:22:00,0,16.8,4.199747494368601,0,0,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
521,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-19 10:58:00,0,40.4,6.289532893079796,0,1,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
522,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-19 14:00:00,0,43.43333333333333,6.484691095258919,0,1,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
523,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-18 14:26:00,0,19.866666666666667,4.562369378865133,0,0,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
524,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-18 10:42:00,0,16.133333333333333,4.114566764453147,0,0,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
525,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-19 15:33:00,0,44.98333333333333,6.580570654635404,0,1,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
526,TEXAS TRADER,9295165,TOKYO,TACOMA,2019-11-17 18:34:00,2019-11-19 16:33:00,0,45.98333333333333,6.641147595411566,0,1,1,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-11-19 18:09:00,47.583333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
527,ONE ARCADIA,9468310,HONG KONG,LOS ANGELES,2019-11-23 15:44:00,2019-11-27 09:39:00,0,89.91666666666667,8.66934375474479,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
528,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-11-25 15:14:00,0,47.5,6.731202071079582,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
529,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-11-26 08:39:00,0,64.91666666666667,7.6389384764468655,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
530,ONE ARCADIA,9468310,HONG KONG,LOS ANGELES,2019-11-23 15:44:00,2019-11-27 10:05:00,0,90.35,8.685227245369362,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
531,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-11-26 08:27:00,0,64.71666666666667,7.629598753651508,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
532,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-12-02 09:08:00,0,209.4,11.798460244510652,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
533,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-12-03 09:55:00,1,234.1833333333333,12.267635581147523,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
534,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-11-26 11:43:00,1,67.98333333333333,7.77956935526352,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
535,ONE ARCADIA,9468310,YANTIAN,LOS ANGELES,2019-11-23 15:44:00,2019-11-26 08:00:00,1,64.26666666666667,7.608506601107098,0,1,1,332,2,Large,YTI (YUSEN TERMINAL INTL),2019-11-28 02:12:00,106.46666666666667,123.32713963963965,2937,4,0.41935483870967744,0.6216216216216216
536,ONE ARCADIA,9468310,YANTIAN,OAKLAND,2019-11-29 19:09:00,2019-12-03 10:38:00,0,87.48333333333333,8.579091974710279,0,1,0,332,2,Large,TRAPAC OAKLAND,2019-12-01 13:12:00,42.05,48.410833333333336,174,2,0.8571428571428571,0.875
537,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-25 13:05:00,0,234.78333333333333,12.278532105458757,0,1,1,332,2,Large,TRAPAC LOS ANGELES,2020-11-24 06:36:00,204.3,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
538,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-27 18:22:00,0,288.06666666666666,13.173886979621049,0,1,1,332,2,Large,TRAPAC LOS ANGELES,2020-11-24 06:36:00,204.3,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
539,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-25 18:10:00,0,239.86666666666667,12.370038865173427,0,1,1,332,2,Large,TRAPAC LOS ANGELES,2020-11-24 06:36:00,204.3,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
540,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-27 18:27:00,0,288.15,13.175187922522404,0,1,1,332,2,Large,TRAPAC LOS ANGELES,2020-11-24 06:36:00,204.3,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
541,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-29 00:31:00,0,137.31666666666666,10.148885195025272,0,1,1,332,2,Large,TRAPAC OAKLAND,2021-01-25 03:00:00,43.8,48.410833333333336,174,2,0.8571428571428571,0.875
